repository_relative_path,size_bytes,size_mb,scene_id_inferred,detected_file_type,likely_raw_yolov11_detection_output,should_upload_to_onedrive,recommended_priority,recommended_onedrive_folder,parquet_columns_sample,sha256
data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_11-08-32.parquet,37745900,35.997295,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,9e39f7c015ffe817bb0c2b3e12eaed53dde1dbc326d27612f23fea13d117ba2e
data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_12-08-32.parquet,39475495,37.646766,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,ace8a144a2c741c42f8efc01fda37b767632f6583b008a4e1a87a0fc6e22b571
data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_13-08-32.parquet,36709794,35.009188,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,51762120050a66e2bb2f7d62f40e1e5136b2a21858e6bd20e54a3f0cd00e63e3
data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_14-08-31.parquet,51144336,48.77504,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,b8ea9556b0dc79b7f6ded64e016542d521b1712e6a2795e49e2a7e4cfcacd6d1
data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_15-08-32.parquet,72257690,68.910303,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,b00a4545959d33395b64c9c12d00b9353d2996bc3481161c113941dcbebeb74d
data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_16-08-32.parquet,69997777,66.755082,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,baa75e3098f6a58a091bb1bd08c328119aaba28566388a524468aae8900bce1e
data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_17-08-32.parquet,77270505,73.690896,bellevue_150th_newport,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,1eec07e5048deb806ac8a604a72796b39a6a469572e17bc10d8c56b2fe65dec4
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-10_18-08-24.parquet,70059896,66.814323,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,e83855083387665227ae3d9061b7fd6b285011f2a1ea912e704286d0769aa63f
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-10_19-08-25.parquet,68032335,64.880691,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,d69b2f28fafd79b0f0589a048e5490dd87d95c2ee1c1d11679a13e577d2ec711
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-10_20-08-25.parquet,46104449,43.968629,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,834552840152a5c6f114855c4c354cacbed3a6cc9514faab98155c6edd0dd51c
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-10_21-08-38.parquet,40363043,38.493197,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,9b586b0a5bb3299427c143e0e6a2c3f8ee3763fd48da22395159bf4286bf560d
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-10_22-08-28.parquet,31081880,29.641991,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,f6d982ce1608f184192096d1b56fbc0508e6fe63855275aec79641ee092f664b
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-10_23-08-29.parquet,30083307,28.689677,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,425ac783a7f220d4c408ea2e736b1ab4549a7550a704950a9b7acb84e8098f4f
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_00-08-29.parquet,28059878,26.759985,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,9055e7e8170fdc3c66edd0ea271d417b8d5e9096ac513490b9679b4517a1f6ed
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_01-08-30.parquet,23851646,22.746702,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,e0246f6ad2850ce153a9503f8bb3daf8821ce566c7dbdecda46ccb217c49d8b9
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_02-08-29.parquet,25209319,24.04148,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,6bb7562786d6d86c5057d9babe33a03d290b929990ae0d36f71d52226d1ba244
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_03-08-30.parquet,26063106,24.855715,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,5b22bd8bfbc2ffbe007eb2756533729c87456775b11d943a6bf33604b47d7d99
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_04-08-29.parquet,28433338,27.116144,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,7a7ec30cd1e6923760d42b9c92a9f732a4257250d65a57c8ad96a6ec2bf71ed8
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_05-08-30.parquet,32434949,30.932378,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,c608781857ff71ff6e2f5f143635b7f268c09711c1c743d6df0e575ff451417c
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_06-08-32.parquet,60040532,57.259113,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,05ddf8b176c7621e10735211bd85a2f2345ccb518a347d3524869bed32661070
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_07-08-31.parquet,68223895,65.063376,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,065c1114a0da0bb10ef62dc9541d8a13a85f63d90eb36461d168702c12e05e94
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_08-09-36.parquet,11510830,10.977583,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,ec405e2a60a92ebc29950ee0619e9a78a5c01bcfaf4d6f5df1079c9a4f9aa215
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_09-08-31.parquet,69076103,65.876105,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,6a86bbf8c934c3dd26389ffd0cc19b1d7eb7d274e0c07bdbbffa775727375ce1
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_10-08-33.parquet,66591364,63.506474,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,f47b72f03be0982987ca162dac2f66624b49cd84e449187f156a3573d11a25f0
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_11-08-34.parquet,72385626,69.032312,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,5471f0fc8322049e3c4e0c90f157cac45417229fde65c2b9868c15b5e0b74f2d
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_12-08-38.parquet,75403211,71.910106,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,cd356b727dd31b6ffedc347809b6067f5eff5b7c46dd6273f8f1178e0c2bd5b4
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_13-08-32.parquet,58096819,55.405444,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,33c960adfa91ed0f74a91de509790c5009bd919e34601f6db2ce970407d4a4ff
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_14-08-32.parquet,73500401,70.095445,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,628d0017a1e71f90a59480eb3676be32fb2e3434cae0c9145c7a9814bb292aa4
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_16-08-35.parquet,13169584,12.559494,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,e1414071a38ed8e400dbc1ec7970016c3d00c717c3a9d8daf73fef5c6bfc20eb
data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_17-08-45.parquet,13030015,12.426391,bellevue_150th_se38th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,7d24bf1719ee6654ed76388b2304ca5e0d6119382f0cff3adf9654cb4f8b7ddc
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-10_18-08-23.parquet,90333981,86.149198,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,ebb92cd99ea9f2abbd9173f8322c23124fac535dbb35fcc82bcbbadb4df954af
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-10_19-08-24.parquet,81046548,77.292011,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,40b2d2d832f177738940979a365e3221bc9971f0b166ccef5b420242cc82fd36
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-10_20-08-24.parquet,68364583,65.197547,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,4615068e21c5421e24725706e889344fbd14960f31a4b26d35003144ed2076b0
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-10_21-08-28.parquet,57052732,54.409725,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,c6757ba9d22be3e38c5f2e567a77fedfaaa7c0ed24dbbd791ebd9c7efe18efa9
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-10_22-08-28.parquet,42603003,40.62939,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,a26e2e07f441d4472f45b18c8d85d8d8fe9b29f6436c1667805c42351e2012de
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-10_23-08-29.parquet,39252702,37.434294,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,9a2b5fb270c10d622f7d0a79471546ff1bbb1edec206c8773e4bac10dc5ba67c
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_00-08-29.parquet,35349410,33.711824,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,eb82c32e778f3b3e0b0921f4f10ea92f88d746646b31e04b2f74da89629b5c95
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_01-08-29.parquet,28340122,27.027246,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,aeee5254f3ab93a49f51ad5b17471f896ac7891383e17e22610c29b0989a543c
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_02-08-29.parquet,31083751,29.643775,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,bee385f6f135bc794c1bf34bd694a80d7598ca90f7636b06cf0c425174bd3562
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_03-08-29.parquet,30034459,28.643092,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,2745c4e40d8a72640e17d228248807a67fdbb0b185bab63ead3ced1163822aa9
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_04-08-29.parquet,34320729,32.730798,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,8be6085132d6847aa218cf62827f8da558406bd6caede9a954cb963ebccecd6b
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_05-08-29.parquet,40739069,38.851804,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,bbd792ee4987e67aa11f0bad61e753c97353c049e7b13e0753aa360df742a43d
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_06-08-29.parquet,48076336,45.849167,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,f577f6e7630a03540e3e227e5236a7d720ed9d9d7be68f19db84a95204766b79
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_07-08-31.parquet,62023367,59.150092,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,3f607d5b6b9216e451a60de60474d5d467615dbcded900657b40c63ec4f10414
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_08-08-31.parquet,64101420,61.131878,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,f82c5ab78d82815ad8e677caaa4f03de8aa4c1102e5355601536026d7d1c39a4
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_09-08-30.parquet,80821382,77.077276,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,43e0946a22b4da8bbe351fa9632d85826cd79049e337ffb1fd322b488eb28f8b
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_10-08-31.parquet,95790454,91.352896,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,4518729af32cbaf7ad450dd07ef73e14110f522759d8306382a1513e898938f3
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_11-08-31.parquet,106984525,102.028394,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,5d4489f6334df7960e7e498161bbd5e0e30ff9fdcf25a7ffc368a4127a62ade3
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_12-08-31.parquet,104208406,99.38088,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,16e6a65a610b728c70aa390b47f916f6e27fbc8e7bf1e748f29f8c9873c8197a
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_13-08-32.parquet,88306288,84.215439,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,512d776d6f2d908f4932a81332b9526431707e9f994b4d10a0e8ee4c154fe9ee
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_14-08-31.parquet,91098696,86.878487,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,f5a955dfd61db87f42be9a3eb66541bc6c4043c3ddbe66422e91fe778c82eb40
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_15-08-32.parquet,94302340,89.93372,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,7ab0579c3a7e734bcaa0d7f3823b73a008e075266ea4759345de398da61dae5e
data/interim/bellevue_ne8th/tracks_Bellevue_Bellevue_NE8th__2017-09-11_16-08-32.parquet,96575538,92.10161,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,frame;track_id;cls;conf;cx;cy;w;h,50b48b0a02cca43f490529093309f482629ab5d1a754164b8f0d8528c12298be
data/processed/bellevue_116th_ne12th/feature_analysis/features_trimmed_frame_disp.parquet,2096896,1.999756,bellevue_116th_ne12th,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;frame_start;frame_end;len_frames;frame_span;duration_s;start_x;start_y;end_x;end_y;delta_x;delta_y;path_length;displacement;straightness;dir_x;dir_y;mean_speed;max_speed;mean_accel,4d2a5525d3f62616658ab331cc81d94d75fe456f783f941e4c928e3504634ba1
data/processed/bellevue_116th_ne12th/feature_analysis/features_trimmed_frame_disp_norm.parquet,635755,0.606303,bellevue_116th_ne12th,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;frame_start;frame_end;len_frames;frame_span;duration_s;start_x;start_y;end_x;end_y;delta_x;delta_y;path_length;displacement;straightness;dir_x;dir_y;mean_speed;max_speed;mean_accel,ec4bdb9b8a010a7af0535a24952a31d647ee78d045eb95fffebd8a31f0046e09
data/processed/bellevue_116th_ne12th/feature_variants/features_plus_frame_span.parquet,399372,0.380871,bellevue_116th_ne12th,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;start_x;start_y;end_x;end_y;start_x_iso;start_y_iso;end_x_iso;end_y_iso;frame_span;straightness;frame_span_scaled;straightness_scaled;dir_x_scaled;dir_y_scaled;feat_0;feat_1;feat_2;feat_3;feat_4,2793583a48fef3aa49fcdd8d365907cbf1b798ae11423d698d2fda041d89307a
data/processed/bellevue_116th_ne12th/feature_variants/features_plus_frame_span_straightness.parquet,489187,0.466525,bellevue_116th_ne12th,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;start_x;start_y;end_x;end_y;start_x_norm;start_y_norm;end_x_norm;end_y_norm;frame_span;straightness;path_length;displacement_norm;frame_span_norm;straightness_norm;dir_x_norm;dir_y_norm;path_length_norm;feat_0;feat_1,aa25db14d15a6af9f64371dcc422c48056fd8c9af31d9c81cb78f36bb0b15ed8
data/processed/bellevue_116th_ne12th/feature_variants/features_plus_frame_span_straightness_dir.parquet,534433,0.509675,bellevue_116th_ne12th,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;start_x;start_y;end_x;end_y;start_x_norm;start_y_norm;end_x_norm;end_y_norm;frame_span;straightness;path_length;displacement_norm;frame_span_norm;straightness_norm;dir_x_norm;dir_y_norm;path_length_norm;feat_0;feat_1,f2ce207ab5ae646a24ceab3e490a9a67257b9571c135bff108b97400be5473a5
data/processed/bellevue_116th_ne12th/method_comparison/labels_birch.parquet,16707,0.015933,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,86269621fcc2749f62cfbff9a146a73bf050a0a82ee5e312d7c7c8ddcc09f057
data/processed/bellevue_116th_ne12th/method_comparison/labels_dbscan.parquet,16711,0.015937,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,74025d50678378c84fb6d4facaa7ae13486950ab2b78ced524f86362751a0a4a
data/processed/bellevue_116th_ne12th/method_comparison/labels_gmm.parquet,17037,0.016248,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,d9f6ffac50e4bfda2edd7daca86f4fe139ca73d7a339d44d07ac7d97045ebc02
data/processed/bellevue_116th_ne12th/method_comparison/labels_hdbscan.parquet,16406,0.015646,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,13195157acb6313351aa591bac3ca7f3d532c82f3787bd7b1e3d85d67a0f52c3
data/processed/bellevue_116th_ne12th/method_comparison/labels_kmeans.parquet,16672,0.0159,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,36effe78ded85805ce89f94d794dd5eb15565723005ed71aec5ccfbe3b6be92f
data/processed/bellevue_116th_ne12th/method_comparison/labels_optics.parquet,17013,0.016225,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,a009a7213a1a85414ebd061a7f7cf527b7f2369ff864fa31234307e5f6c9bb05
data/processed/bellevue_116th_ne12th/method_comparison_variant_all_norm/labels_birch.parquet,16738,0.015963,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,d0f7c0fbba3d0636e1dca030eaa44ca67029003ac4696d0bc8ef81dfef80b6b2
data/processed/bellevue_116th_ne12th/method_comparison_variant_all_norm/labels_dbscan.parquet,16719,0.015944,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,5f632ffa60eac3538cf47786d5f6bee31762ecd0eb4f9e99aa671ebe0c50e615
data/processed/bellevue_116th_ne12th/method_comparison_variant_all_norm/labels_gmm.parquet,17037,0.016248,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,805841ffde8cb41b9867a7e565f199ec1a5bdbda90728ab35cd104c88c5aaae9
data/processed/bellevue_116th_ne12th/method_comparison_variant_all_norm/labels_hdbscan.parquet,16398,0.015638,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,2d56e519aca7f1de67b874d6e93c18b3c38c522a93494ac5a853628403694960
data/processed/bellevue_116th_ne12th/method_comparison_variant_all_norm/labels_kmeans.parquet,16989,0.016202,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,11a04a2d8e3df427411cac9802e2955abc9208f21d5c96af9553b25db699203c
data/processed/bellevue_116th_ne12th/method_comparison_variant_all_norm/labels_optics.parquet,16865,0.016084,bellevue_116th_ne12th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,b6c225e7feb22f19a55b52d0fd9b8b47958b56c505a60178030363d695572e22
