scene_id,split,entry_polygon_id,exit_polygon_id,movement_id,maneuver_type,valid_assigned_count,percentage_of_valid_assigned,observed,first_five_evidence_trajectory_ids,recording_coverage_count,recording_coverage_ids,first_start_frame,last_end_frame,protocol_version
bellevue_150th_eastgate,total,C,E,bellevue_150th_eastgate:C>E,straight,1034,4.02726387537,True,bellevue_150th_eastgate:1000753|bellevue_150th_eastgate:1000771|bellevue_150th_eastgate:1000817|bellevue_150th_eastgate:1004302|bellevue_150th_eastgate:1004366,24,Bellevue_150th_Eastgate__2017-09-10_18-08-24|Bellevue_150th_Eastgate__2017-09-10_19-08-25|Bellevue_150th_Eastgate__2017-09-10_20-08-25|Bellevue_150th_Eastgate__2017-09-10_21-08-28|Bellevue_150th_Eastgate__2017-09-10_22-08-28|Bellevue_150th_Eastgate__2017-09-10_23-08-29|Bellevue_150th_Eastgate__2017-09-11_00-08-29|Bellevue_150th_Eastgate__2017-09-11_01-08-29|Bellevue_150th_Eastgate__2017-09-11_02-08-29|Bellevue_150th_Eastgate__2017-09-11_03-08-30|Bellevue_150th_Eastgate__2017-09-11_04-08-29|Bellevue_150th_Eastgate__2017-09-11_05-08-30|Bellevue_150th_Eastgate__2017-09-11_06-08-30|Bellevue_150th_Eastgate__2017-09-11_07-08-31|Bellevue_150th_Eastgate__2017-09-11_08-08-31|Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32|Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,1091,107805,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,total,C,F,bellevue_150th_eastgate:C>F,left,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,total,D,E,bellevue_150th_eastgate:D>E,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,total,D,F,bellevue_150th_eastgate:D>F,straight,5328,20.7517039922,True,bellevue_150th_eastgate:1000010|bellevue_150th_eastgate:1000150|bellevue_150th_eastgate:1000227|bellevue_150th_eastgate:1000256|bellevue_150th_eastgate:1000425,24,Bellevue_150th_Eastgate__2017-09-10_18-08-24|Bellevue_150th_Eastgate__2017-09-10_19-08-25|Bellevue_150th_Eastgate__2017-09-10_20-08-25|Bellevue_150th_Eastgate__2017-09-10_21-08-28|Bellevue_150th_Eastgate__2017-09-10_22-08-28|Bellevue_150th_Eastgate__2017-09-10_23-08-29|Bellevue_150th_Eastgate__2017-09-11_00-08-29|Bellevue_150th_Eastgate__2017-09-11_01-08-29|Bellevue_150th_Eastgate__2017-09-11_02-08-29|Bellevue_150th_Eastgate__2017-09-11_03-08-30|Bellevue_150th_Eastgate__2017-09-11_04-08-29|Bellevue_150th_Eastgate__2017-09-11_05-08-30|Bellevue_150th_Eastgate__2017-09-11_06-08-30|Bellevue_150th_Eastgate__2017-09-11_07-08-31|Bellevue_150th_Eastgate__2017-09-11_08-08-31|Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32|Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107783,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,total,D,G,bellevue_150th_eastgate:D>G,left,1781,6.93670886076,True,bellevue_150th_eastgate:1000484|bellevue_150th_eastgate:1000579|bellevue_150th_eastgate:1000602|bellevue_150th_eastgate:1002543|bellevue_150th_eastgate:1004194,24,Bellevue_150th_Eastgate__2017-09-10_18-08-24|Bellevue_150th_Eastgate__2017-09-10_19-08-25|Bellevue_150th_Eastgate__2017-09-10_20-08-25|Bellevue_150th_Eastgate__2017-09-10_21-08-28|Bellevue_150th_Eastgate__2017-09-10_22-08-28|Bellevue_150th_Eastgate__2017-09-10_23-08-29|Bellevue_150th_Eastgate__2017-09-11_00-08-29|Bellevue_150th_Eastgate__2017-09-11_01-08-29|Bellevue_150th_Eastgate__2017-09-11_02-08-29|Bellevue_150th_Eastgate__2017-09-11_03-08-30|Bellevue_150th_Eastgate__2017-09-11_04-08-29|Bellevue_150th_Eastgate__2017-09-11_05-08-30|Bellevue_150th_Eastgate__2017-09-11_06-08-30|Bellevue_150th_Eastgate__2017-09-11_07-08-31|Bellevue_150th_Eastgate__2017-09-11_08-08-31|Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32|Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107509,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,A,F,bellevue_150th_se38th:A>F,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,A,G,bellevue_150th_se38th:A>G,straight,3602,43.127394636,True,bellevue_150th_se38th:1|bellevue_150th_se38th:100466|bellevue_150th_se38th:100644|bellevue_150th_se38th:100664|bellevue_150th_se38th:101490,23,Bellevue_150th_SE38th__2017-09-10_18-08-24|Bellevue_150th_SE38th__2017-09-10_19-08-25|Bellevue_150th_SE38th__2017-09-10_20-08-25|Bellevue_150th_SE38th__2017-09-10_21-08-38|Bellevue_150th_SE38th__2017-09-10_22-08-28|Bellevue_150th_SE38th__2017-09-10_23-08-29|Bellevue_150th_SE38th__2017-09-11_00-08-29|Bellevue_150th_SE38th__2017-09-11_01-08-30|Bellevue_150th_SE38th__2017-09-11_02-08-29|Bellevue_150th_SE38th__2017-09-11_03-08-30|Bellevue_150th_SE38th__2017-09-11_04-08-29|Bellevue_150th_SE38th__2017-09-11_05-08-30|Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33|Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,0,107999,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,A,H,bellevue_150th_se38th:A>H,left,521,6.23802681992,True,bellevue_150th_se38th:100413|bellevue_150th_se38th:100454|bellevue_150th_se38th:10379|bellevue_150th_se38th:107040|bellevue_150th_se38th:109783,23,Bellevue_150th_SE38th__2017-09-10_18-08-24|Bellevue_150th_SE38th__2017-09-10_19-08-25|Bellevue_150th_SE38th__2017-09-10_20-08-25|Bellevue_150th_SE38th__2017-09-10_21-08-38|Bellevue_150th_SE38th__2017-09-10_22-08-28|Bellevue_150th_SE38th__2017-09-10_23-08-29|Bellevue_150th_SE38th__2017-09-11_00-08-29|Bellevue_150th_SE38th__2017-09-11_01-08-30|Bellevue_150th_SE38th__2017-09-11_02-08-29|Bellevue_150th_SE38th__2017-09-11_03-08-30|Bellevue_150th_SE38th__2017-09-11_04-08-29|Bellevue_150th_SE38th__2017-09-11_05-08-30|Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33|Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,0,107030,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,B,G,bellevue_150th_se38th:B>G,right,3,0.0359195402299,True,bellevue_150th_se38th:118608|bellevue_150th_se38th:28347|bellevue_150th_se38th:90150,2,Bellevue_150th_SE38th__2017-09-10_18-08-24|Bellevue_150th_SE38th__2017-09-10_19-08-25,48534,107403,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,B,H,bellevue_150th_se38th:B>H,straight,153,1.83189655172,True,bellevue_150th_se38th:11860|bellevue_150th_se38th:123411|bellevue_150th_se38th:124187|bellevue_150th_se38th:134784|bellevue_150th_se38th:138498,21,Bellevue_150th_SE38th__2017-09-10_18-08-24|Bellevue_150th_SE38th__2017-09-10_19-08-25|Bellevue_150th_SE38th__2017-09-10_20-08-25|Bellevue_150th_SE38th__2017-09-10_21-08-38|Bellevue_150th_SE38th__2017-09-10_22-08-28|Bellevue_150th_SE38th__2017-09-10_23-08-29|Bellevue_150th_SE38th__2017-09-11_00-08-29|Bellevue_150th_SE38th__2017-09-11_01-08-30|Bellevue_150th_SE38th__2017-09-11_03-08-30|Bellevue_150th_SE38th__2017-09-11_04-08-29|Bellevue_150th_SE38th__2017-09-11_05-08-30|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33|Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,0,106486,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,B,E,bellevue_150th_se38th:B>E,left,364,4.35823754789,True,bellevue_150th_se38th:11389|bellevue_150th_se38th:117380|bellevue_150th_se38th:118307|bellevue_150th_se38th:123675|bellevue_150th_se38th:13238,20,Bellevue_150th_SE38th__2017-09-10_18-08-24|Bellevue_150th_SE38th__2017-09-10_19-08-25|Bellevue_150th_SE38th__2017-09-10_20-08-25|Bellevue_150th_SE38th__2017-09-10_21-08-38|Bellevue_150th_SE38th__2017-09-10_22-08-28|Bellevue_150th_SE38th__2017-09-10_23-08-29|Bellevue_150th_SE38th__2017-09-11_00-08-29|Bellevue_150th_SE38th__2017-09-11_04-08-29|Bellevue_150th_SE38th__2017-09-11_05-08-30|Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33|Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,0,107780,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,C,H,bellevue_150th_se38th:C>H,right,22,0.263409961686,True,bellevue_150th_se38th:217664|bellevue_150th_se38th:45194|bellevue_150th_se38th:527624|bellevue_150th_se38th:582507|bellevue_150th_se38th:583240,10,Bellevue_150th_SE38th__2017-09-10_18-08-24|Bellevue_150th_SE38th__2017-09-10_19-08-25|Bellevue_150th_SE38th__2017-09-10_21-08-38|Bellevue_150th_SE38th__2017-09-11_05-08-30|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33|Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32,1389,103834,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,C,E,bellevue_150th_se38th:C>E,straight,3198,38.2902298851,True,bellevue_150th_se38th:100135|bellevue_150th_se38th:100890|bellevue_150th_se38th:100994|bellevue_150th_se38th:101130|bellevue_150th_se38th:10322,23,Bellevue_150th_SE38th__2017-09-10_18-08-24|Bellevue_150th_SE38th__2017-09-10_19-08-25|Bellevue_150th_SE38th__2017-09-10_20-08-25|Bellevue_150th_SE38th__2017-09-10_21-08-38|Bellevue_150th_SE38th__2017-09-10_22-08-28|Bellevue_150th_SE38th__2017-09-10_23-08-29|Bellevue_150th_SE38th__2017-09-11_00-08-29|Bellevue_150th_SE38th__2017-09-11_01-08-30|Bellevue_150th_SE38th__2017-09-11_02-08-29|Bellevue_150th_SE38th__2017-09-11_03-08-30|Bellevue_150th_SE38th__2017-09-11_04-08-29|Bellevue_150th_SE38th__2017-09-11_05-08-30|Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33|Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,0,107770,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,C,F,bellevue_150th_se38th:C>F,left,29,0.347222222222,True,bellevue_150th_se38th:105503|bellevue_150th_se38th:107121|bellevue_150th_se38th:32956|bellevue_150th_se38th:49700|bellevue_150th_se38th:538754,11,Bellevue_150th_SE38th__2017-09-10_18-08-24|Bellevue_150th_SE38th__2017-09-10_19-08-25|Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33|Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32,876,98256,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,D,E,bellevue_150th_se38th:D>E,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,D,F,bellevue_150th_se38th:D>F,straight,138,1.65229885057,True,bellevue_150th_se38th:111271|bellevue_150th_se38th:14382|bellevue_150th_se38th:146525|bellevue_150th_se38th:153078|bellevue_150th_se38th:157941,18,Bellevue_150th_SE38th__2017-09-10_18-08-24|Bellevue_150th_SE38th__2017-09-10_19-08-25|Bellevue_150th_SE38th__2017-09-10_20-08-25|Bellevue_150th_SE38th__2017-09-10_21-08-38|Bellevue_150th_SE38th__2017-09-10_22-08-28|Bellevue_150th_SE38th__2017-09-11_01-08-30|Bellevue_150th_SE38th__2017-09-11_04-08-29|Bellevue_150th_SE38th__2017-09-11_05-08-30|Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33|Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_17-08-45,1987,107375,future-transportation-polygon-reference-v1
bellevue_150th_se38th,total,D,G,bellevue_150th_se38th:D>G,left,322,3.85536398467,True,bellevue_150th_se38th:101001|bellevue_150th_se38th:104351|bellevue_150th_se38th:104439|bellevue_150th_se38th:104475|bellevue_150th_se38th:105886,21,Bellevue_150th_SE38th__2017-09-10_18-08-24|Bellevue_150th_SE38th__2017-09-10_19-08-25|Bellevue_150th_SE38th__2017-09-10_20-08-25|Bellevue_150th_SE38th__2017-09-10_21-08-38|Bellevue_150th_SE38th__2017-09-10_22-08-28|Bellevue_150th_SE38th__2017-09-10_23-08-29|Bellevue_150th_SE38th__2017-09-11_00-08-29|Bellevue_150th_SE38th__2017-09-11_03-08-30|Bellevue_150th_SE38th__2017-09-11_04-08-29|Bellevue_150th_SE38th__2017-09-11_05-08-30|Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33|Bellevue_150th_SE38th__2017-09-11_11-08-34|Bellevue_150th_SE38th__2017-09-11_12-08-38|Bellevue_150th_SE38th__2017-09-11_13-08-32|Bellevue_150th_SE38th__2017-09-11_14-08-32|Bellevue_150th_SE38th__2017-09-11_16-08-35|Bellevue_150th_SE38th__2017-09-11_17-08-45,2026,105679,future-transportation-polygon-reference-v1
bellevue_ne8th,total,A,F,bellevue_ne8th:A>F,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_ne8th,total,A,G,bellevue_ne8th:A>G,straight,3931,21.9400569292,True,bellevue_ne8th:1000063|bellevue_ne8th:1000241|bellevue_ne8th:1000343|bellevue_ne8th:1000386|bellevue_ne8th:1000501,23,Bellevue_Bellevue_NE8th__2017-09-10_18-08-23|Bellevue_Bellevue_NE8th__2017-09-10_19-08-24|Bellevue_Bellevue_NE8th__2017-09-10_20-08-24|Bellevue_Bellevue_NE8th__2017-09-10_21-08-28|Bellevue_Bellevue_NE8th__2017-09-10_22-08-28|Bellevue_Bellevue_NE8th__2017-09-10_23-08-29|Bellevue_Bellevue_NE8th__2017-09-11_00-08-29|Bellevue_Bellevue_NE8th__2017-09-11_01-08-29|Bellevue_Bellevue_NE8th__2017-09-11_02-08-29|Bellevue_Bellevue_NE8th__2017-09-11_03-08-29|Bellevue_Bellevue_NE8th__2017-09-11_04-08-29|Bellevue_Bellevue_NE8th__2017-09-11_05-08-29|Bellevue_Bellevue_NE8th__2017-09-11_06-08-29|Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31|Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,0,107985,future-transportation-polygon-reference-v1
bellevue_ne8th,total,A,H,bellevue_ne8th:A>H,left,1419,7.9198526539,True,bellevue_ne8th:1000012|bellevue_ne8th:1000025|bellevue_ne8th:1000071|bellevue_ne8th:1000121|bellevue_ne8th:1003706,21,Bellevue_Bellevue_NE8th__2017-09-10_18-08-23|Bellevue_Bellevue_NE8th__2017-09-10_19-08-24|Bellevue_Bellevue_NE8th__2017-09-10_20-08-24|Bellevue_Bellevue_NE8th__2017-09-10_21-08-28|Bellevue_Bellevue_NE8th__2017-09-10_22-08-28|Bellevue_Bellevue_NE8th__2017-09-10_23-08-29|Bellevue_Bellevue_NE8th__2017-09-11_00-08-29|Bellevue_Bellevue_NE8th__2017-09-11_03-08-29|Bellevue_Bellevue_NE8th__2017-09-11_04-08-29|Bellevue_Bellevue_NE8th__2017-09-11_05-08-29|Bellevue_Bellevue_NE8th__2017-09-11_06-08-29|Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31|Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,81,107972,future-transportation-polygon-reference-v1
bellevue_ne8th,total,B,G,bellevue_ne8th:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_ne8th,total,B,H,bellevue_ne8th:B>H,straight,3011,16.8052687392,True,bellevue_ne8th:1001463|bellevue_ne8th:1001638|bellevue_ne8th:1002232|bellevue_ne8th:1002361|bellevue_ne8th:1002440,23,Bellevue_Bellevue_NE8th__2017-09-10_18-08-23|Bellevue_Bellevue_NE8th__2017-09-10_19-08-24|Bellevue_Bellevue_NE8th__2017-09-10_20-08-24|Bellevue_Bellevue_NE8th__2017-09-10_21-08-28|Bellevue_Bellevue_NE8th__2017-09-10_22-08-28|Bellevue_Bellevue_NE8th__2017-09-10_23-08-29|Bellevue_Bellevue_NE8th__2017-09-11_00-08-29|Bellevue_Bellevue_NE8th__2017-09-11_01-08-29|Bellevue_Bellevue_NE8th__2017-09-11_02-08-29|Bellevue_Bellevue_NE8th__2017-09-11_03-08-29|Bellevue_Bellevue_NE8th__2017-09-11_04-08-29|Bellevue_Bellevue_NE8th__2017-09-11_05-08-29|Bellevue_Bellevue_NE8th__2017-09-11_06-08-29|Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31|Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,0,107983,future-transportation-polygon-reference-v1
bellevue_ne8th,total,B,E,bellevue_ne8th:B>E,left,280,1.56276162304,True,bellevue_ne8th:1001786|bellevue_ne8th:1002213|bellevue_ne8th:1002241|bellevue_ne8th:1002330|bellevue_ne8th:1002427,19,Bellevue_Bellevue_NE8th__2017-09-10_18-08-23|Bellevue_Bellevue_NE8th__2017-09-10_19-08-24|Bellevue_Bellevue_NE8th__2017-09-10_20-08-24|Bellevue_Bellevue_NE8th__2017-09-10_21-08-28|Bellevue_Bellevue_NE8th__2017-09-10_22-08-28|Bellevue_Bellevue_NE8th__2017-09-10_23-08-29|Bellevue_Bellevue_NE8th__2017-09-11_00-08-29|Bellevue_Bellevue_NE8th__2017-09-11_05-08-29|Bellevue_Bellevue_NE8th__2017-09-11_06-08-29|Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31|Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,388,107780,future-transportation-polygon-reference-v1
bellevue_ne8th,total,C,H,bellevue_ne8th:C>H,right,104,0.580454317129,True,bellevue_ne8th:1033889|bellevue_ne8th:109727|bellevue_ne8th:1122004|bellevue_ne8th:115624|bellevue_ne8th:115838,17,Bellevue_Bellevue_NE8th__2017-09-10_18-08-23|Bellevue_Bellevue_NE8th__2017-09-10_19-08-24|Bellevue_Bellevue_NE8th__2017-09-10_20-08-24|Bellevue_Bellevue_NE8th__2017-09-10_21-08-28|Bellevue_Bellevue_NE8th__2017-09-10_22-08-28|Bellevue_Bellevue_NE8th__2017-09-10_23-08-29|Bellevue_Bellevue_NE8th__2017-09-11_05-08-29|Bellevue_Bellevue_NE8th__2017-09-11_06-08-29|Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31|Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,644,107246,future-transportation-polygon-reference-v1
bellevue_ne8th,total,C,E,bellevue_ne8th:C>E,straight,4198,23.4302617626,True,bellevue_ne8th:1000030|bellevue_ne8th:1000563|bellevue_ne8th:1000730|bellevue_ne8th:1000939|bellevue_ne8th:1000983,23,Bellevue_Bellevue_NE8th__2017-09-10_18-08-23|Bellevue_Bellevue_NE8th__2017-09-10_19-08-24|Bellevue_Bellevue_NE8th__2017-09-10_20-08-24|Bellevue_Bellevue_NE8th__2017-09-10_21-08-28|Bellevue_Bellevue_NE8th__2017-09-10_22-08-28|Bellevue_Bellevue_NE8th__2017-09-10_23-08-29|Bellevue_Bellevue_NE8th__2017-09-11_00-08-29|Bellevue_Bellevue_NE8th__2017-09-11_01-08-29|Bellevue_Bellevue_NE8th__2017-09-11_02-08-29|Bellevue_Bellevue_NE8th__2017-09-11_03-08-29|Bellevue_Bellevue_NE8th__2017-09-11_04-08-29|Bellevue_Bellevue_NE8th__2017-09-11_05-08-29|Bellevue_Bellevue_NE8th__2017-09-11_06-08-29|Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31|Bellevue_Bellevue_NE8th__2017-09-11_12-08-31|Bellevue_Bellevue_NE8th__2017-09-11_13-08-32|Bellevue_Bellevue_NE8th__2017-09-11_14-08-31|Bellevue_Bellevue_NE8th__2017-09-11_15-08-32|Bellevue_Bellevue_NE8th__2017-09-11_16-08-32,0,107886,future-transportation-polygon-reference-v1
