scene,method,trial_index,fit_random_seed,params_json,n_total,n_clusters,cluster_count_error,n_outliers,pct_outliers,largest_cluster_ratio,fit_time_s,hg_estimated_target,silhouette_clustered_only,davies_bouldin_clustered_only,calinski_harabasz_clustered_only,quick_score,EMAS_HG,error,untargeted_selection_key_json,hg_expected_selection_key_json,selected_untargeted,selected_hg_expected_aware,interval_lower,interval_upper,interval_distance,pcms_strategy_id,selected_pcms,pcms_selection_key_json
bellevue_ne8th,kmeans,4,20264706,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",6321,5,4,0,0,0.298845119443126,0.0153338001109659,9,0.764335708634804,0.322118218178686,10001.9787556708,0.506150374253695,0.711746252797741,,"[-0.7643357086348036, 0.32211821817868636, -10001.978755670827, 0.2988451194431261, ""{\""max_iter\"": 300, \""n_clusters\"": 5, \""n_init\"": 10}""]","[4.0, -0.7643357086348036, 0.32211821817868636, -10001.978755670827, 0.2988451194431261, ""{\""max_iter\"": 300, \""n_clusters\"": 5, \""n_init\"": 10}""]",False,False,9,10,4,A5,False,
bellevue_ne8th,kmeans,5,20264707,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",6321,6,3,0,0,0.256288561936402,0.0170521000400185,9,0.781420330143588,0.284692582962097,11638.2819819026,0.539861977134397,0.774615127288589,,"[-0.7814203301435885, 0.28469258296209743, -11638.281981902597, 0.2562885619364025, ""{\""max_iter\"": 300, \""n_clusters\"": 6, \""n_init\"": 10}""]","[3.0, -0.7814203301435885, 0.28469258296209743, -11638.281981902597, 0.2562885619364025, ""{\""max_iter\"": 300, \""n_clusters\"": 6, \""n_init\"": 10}""]",False,False,9,10,3,A5,False,
bellevue_ne8th,kmeans,6,20264708,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",6321,7,2,0,0,0.236355007119127,0.0172572000883519,9,0.808561789141759,0.295706957352724,13606.0360981621,0.588714894466336,0.832859422409719,,"[-0.8085617891417595, 0.2957069573527238, -13606.03609816207, 0.23635500711912671, ""{\""max_iter\"": 300, \""n_clusters\"": 7, \""n_init\"": 10}""]","[2.0, -0.8085617891417595, 0.2957069573527238, -13606.03609816207, 0.23635500711912671, ""{\""max_iter\"": 300, \""n_clusters\"": 7, \""n_init\"": 10}""]",False,False,9,10,2,A5,False,
bellevue_ne8th,kmeans,7,20264709,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",6321,8,1,0,0,0.236355007119127,0.0198130999924615,9,0.823468087818383,0.227081968722549,22113.2289811961,0.683284977855357,0.893476496476152,,"[-0.8234680878183831, 0.22708196872254893, -22113.22898119606, 0.23635500711912671, ""{\""max_iter\"": 300, \""n_clusters\"": 8, \""n_init\"": 10}""]","[1.0, -0.8234680878183831, 0.22708196872254893, -22113.22898119606, 0.23635500711912671, ""{\""max_iter\"": 300, \""n_clusters\"": 8, \""n_init\"": 10}""]",False,False,9,10,1,A5,False,
bellevue_ne8th,kmeans,8,20264710,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",6321,9,0,0,0,0.236355007119127,0.0208040999714285,9,0.83051332505305,0.215112839571697,22918.7089580418,0.95903860737403,0.95018704920732,,"[-0.8305133250530503, 0.2151128395716973, -22918.70895804184, 0.23635500711912671, ""{\""max_iter\"": 300, \""n_clusters\"": 9, \""n_init\"": 10}""]","[0.0, -0.8305133250530503, 0.2151128395716973, -22918.70895804184, 0.23635500711912671, ""{\""max_iter\"": 300, \""n_clusters\"": 9, \""n_init\"": 10}""]",False,True,9,10,0,A5,False,
bellevue_ne8th,kmeans,9,20264711,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",6321,10,1,0,0,0.236355007119127,0.0289320999290794,9,0.835906600056895,0.204239715535202,24499.5069746235,0.684679801896867,0.895644218947246,,"[-0.8359066000568947, 0.20423971553520234, -24499.506974623455, 0.23635500711912671, ""{\""max_iter\"": 300, \""n_clusters\"": 10, \""n_init\"": 10}""]","[1.0, -0.8359066000568947, 0.20423971553520234, -24499.506974623455, 0.23635500711912671, ""{\""max_iter\"": 300, \""n_clusters\"": 10, \""n_init\"": 10}""]",True,False,9,10,0,A5,True,"[0, -0.8359066000568947, 0.2042397155352023, -24499.50697462345, 0.2363550071191267, ""{\""max_iter\"": 300, \""n_clusters\"": 10, \""n_init\"": 10}""]"
bellevue_ne8th,kmeans,10,20264712,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",6321,11,2,0,0,0.216105046669831,0.0251520999008789,9,0.803367497967578,0.25351712503687,26727.9892935966,0.591778971351332,0.837222294693489,,"[-0.8033674979675779, 0.25351712503687, -26727.989293596616, 0.2161050466698307, ""{\""max_iter\"": 300, \""n_clusters\"": 11, \""n_init\"": 10}""]","[2.0, -0.8033674979675779, 0.25351712503687, -26727.989293596616, 0.2161050466698307, ""{\""max_iter\"": 300, \""n_clusters\"": 11, \""n_init\"": 10}""]",False,False,9,10,1,A5,False,
bellevue_ne8th,kmeans,11,20264713,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",6321,12,3,0,0,0.216105046669831,0.0336173999821767,9,0.766465042236335,0.340845346694433,27984.0637557102,0.541502655727891,0.774625897344282,,"[-0.7664650422363349, 0.3408453466944328, -27984.063755710227, 0.2161050466698307, ""{\""max_iter\"": 300, \""n_clusters\"": 12, \""n_init\"": 10}""]","[3.0, -0.7664650422363349, 0.3408453466944328, -27984.063755710227, 0.2161050466698307, ""{\""max_iter\"": 300, \""n_clusters\"": 12, \""n_init\"": 10}""]",False,False,9,10,2,A5,False,
bellevue_ne8th,kmeans,12,20264714,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",6321,13,4,0,0,0.169909824394874,0.0404224999947473,9,0.682204821886107,0.438633490625296,32508.1246166187,0.511874462343471,0.714407443809902,,"[-0.6822048218861069, 0.4386334906252961, -32508.12461661866, 0.16990982439487423, ""{\""max_iter\"": 300, \""n_clusters\"": 13, \""n_init\"": 10}""]","[4.0, -0.6822048218861069, 0.4386334906252961, -32508.12461661866, 0.16990982439487423, ""{\""max_iter\"": 300, \""n_clusters\"": 13, \""n_init\"": 10}""]",False,False,9,10,3,A5,False,
bellevue_ne8th,kmeans,13,20264715,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",6321,14,5,0,0,0.169277013130834,0.0352207999676466,9,0.629873965533226,0.556806039814064,32494.2497457679,0.488349702440019,0.65102229680535,,"[-0.6298739655332262, 0.556806039814064, -32494.249745767913, 0.16927701313083374, ""{\""max_iter\"": 300, \""n_clusters\"": 14, \""n_init\"": 10}""]","[5.0, -0.6298739655332262, 0.556806039814064, -32494.249745767913, 0.16927701313083374, ""{\""max_iter\"": 300, \""n_clusters\"": 14, \""n_init\"": 10}""]",False,False,9,10,4,A5,False,
bellevue_ne8th,kmeans,14,20264716,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",6321,15,6,0,0,0.16421452301851,0.0367011999478563,9,0.62770726701472,0.515466937040267,34084.9652688823,0.476528471161442,0.597616840797808,,"[-0.6277072670147199, 0.5154669370402672, -34084.96526888225, 0.16421452301850972, ""{\""max_iter\"": 300, \""n_clusters\"": 15, \""n_init\"": 10}""]","[6.0, -0.6277072670147199, 0.5154669370402672, -34084.96526888225, 0.16421452301850972, ""{\""max_iter\"": 300, \""n_clusters\"": 15, \""n_init\"": 10}""]",False,False,9,10,5,A5,False,
bellevue_ne8th,kmeans,15,20264717,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",6321,16,7,0,0,0.16421452301851,0.0437580998986959,9,0.623441154489068,0.513771977362286,33408.9600798363,0.466530679137617,0.541921863963743,,"[-0.6234411544890681, 0.5137719773622855, -33408.9600798363, 0.16421452301850972, ""{\""max_iter\"": 300, \""n_clusters\"": 16, \""n_init\"": 10}""]","[7.0, -0.6234411544890681, 0.5137719773622855, -33408.9600798363, 0.16421452301850972, ""{\""max_iter\"": 300, \""n_clusters\"": 16, \""n_init\"": 10}""]",False,False,9,10,6,A5,False,
bellevue_ne8th,kmeans,16,20264718,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",6321,17,8,0,0,0.16421452301851,0.0441503999754786,9,0.635127302308717,0.529722896808794,37628.337789684,0.459131682290866,0.48626178510148,,"[-0.6351273023087172, 0.5297228968087936, -37628.33778968404, 0.16421452301850972, ""{\""max_iter\"": 300, \""n_clusters\"": 17, \""n_init\"": 10}""]","[8.0, -0.6351273023087172, 0.5297228968087936, -37628.33778968404, 0.16421452301850972, ""{\""max_iter\"": 300, \""n_clusters\"": 17, \""n_init\"": 10}""]",False,False,9,10,7,A5,False,
bellevue_ne8th,kmeans,17,20264719,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",6321,18,9,0,0,0.16421452301851,0.0502117000287398,9,0.612993353349628,0.554874304406539,35855.0306838451,0.451385155549348,0.428542095733065,,"[-0.6129933533496285, 0.5548743044065394, -35855.03068384507, 0.16421452301850972, ""{\""max_iter\"": 300, \""n_clusters\"": 18, \""n_init\"": 10}""]","[9.0, -0.6129933533496285, 0.5548743044065394, -35855.03068384507, 0.16421452301850972, ""{\""max_iter\"": 300, \""n_clusters\"": 18, \""n_init\"": 10}""]",False,False,9,10,8,A5,False,
bellevue_ne8th,kmeans,18,20264720,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",6321,19,10,0,0,0.16421452301851,0.0490816000383347,9,0.621346143737756,0.570160330724228,38032.0901639537,0.446489736698646,0.428333618512255,,"[-0.6213461437377557, 0.5701603307242277, -38032.09016395366, 0.16421452301850972, ""{\""max_iter\"": 300, \""n_clusters\"": 19, \""n_init\"": 10}""]","[10.0, -0.6213461437377557, 0.5701603307242277, -38032.09016395366, 0.16421452301850972, ""{\""max_iter\"": 300, \""n_clusters\"": 19, \""n_init\"": 10}""]",False,False,9,10,9,A5,False,
bellevue_ne8th,kmeans,19,20264721,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",6321,20,11,0,0,0.1640563202025,0.048218100098893,9,0.618079596136282,0.565403846342269,37903.8253397736,0.442272320665936,0.42837962687864,,"[-0.6180795961362817, 0.5654038463422688, -37903.825339773575, 0.1640563202024996, ""{\""max_iter\"": 300, \""n_clusters\"": 20, \""n_init\"": 10}""]","[11.0, -0.6180795961362817, 0.5654038463422688, -37903.825339773575, 0.1640563202024996, ""{\""max_iter\"": 300, \""n_clusters\"": 20, \""n_init\"": 10}""]",False,False,9,10,10,A5,False,
bellevue_ne8th,kmeans,20,20264722,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",6321,21,12,0,0,0.125929441544059,0.052536700037308,9,0.622083713633174,0.560339335958215,35855.7155885886,0.442863245509812,0.432599864876987,,"[-0.6220837136331743, 0.5603393359582145, -35855.71558858863, 0.1259294415440595, ""{\""max_iter\"": 300, \""n_clusters\"": 21, \""n_init\"": 10}""]","[12.0, -0.6220837136331743, 0.5603393359582145, -35855.71558858863, 0.1259294415440595, ""{\""max_iter\"": 300, \""n_clusters\"": 21, \""n_init\"": 10}""]",False,False,9,10,11,A5,False,
bellevue_ne8th,kmeans,21,20264723,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",6321,22,13,0,0,0.1640563202025,0.0537059999769553,9,0.576878780365298,0.627958372880751,36724.3043164133,0.43243733731989,0.423864939070336,,"[-0.5768787803652979, 0.6279583728807513, -36724.30431641334, 0.1640563202024996, ""{\""max_iter\"": 300, \""n_clusters\"": 22, \""n_init\"": 10}""]","[13.0, -0.5768787803652979, 0.6279583728807513, -36724.30431641334, 0.1640563202024996, ""{\""max_iter\"": 300, \""n_clusters\"": 22, \""n_init\"": 10}""]",False,False,9,10,12,A5,False,
bellevue_ne8th,kmeans,22,20264724,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",6321,23,14,0,0,0.125929441544059,0.0594861999852582,9,0.586196383039331,0.604835492433259,37187.6877760714,0.434539383017281,0.429028557703667,,"[-0.5861963830393313, 0.604835492433259, -37187.6877760714, 0.1259294415440595, ""{\""max_iter\"": 300, \""n_clusters\"": 23, \""n_init\"": 10}""]","[14.0, -0.5861963830393313, 0.604835492433259, -37187.6877760714, 0.1259294415440595, ""{\""max_iter\"": 300, \""n_clusters\"": 23, \""n_init\"": 10}""]",False,False,9,10,13,A5,False,
bellevue_ne8th,kmeans,23,20264725,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",6321,24,15,0,0,0.125771238728049,0.0596263000043109,9,0.602175209830046,0.647630511918966,37829.9751203902,0.432253246273168,0.428224855927638,,"[-0.6021752098300457, 0.6476305119189659, -37829.975120390234, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 24, \""n_init\"": 10}""]","[15.0, -0.6021752098300457, 0.6476305119189659, -37829.975120390234, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 24, \""n_init\"": 10}""]",False,False,9,10,14,A5,False,
bellevue_ne8th,kmeans,24,20264726,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",6321,25,16,0,0,0.125771238728049,0.0582657000049948,9,0.592354700495671,0.642266299698197,37107.6280288578,0.429839284551773,0.427932075598626,,"[-0.592354700495671, 0.6422662996981969, -37107.62802885785, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 25, \""n_init\"": 10}""]","[16.0, -0.592354700495671, 0.6422662996981969, -37107.62802885785, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 25, \""n_init\"": 10}""]",False,False,9,10,15,A5,False,
bellevue_ne8th,kmeans,25,20264727,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",6321,26,17,0,0,0.125771238728049,0.0707273000152781,9,0.556386308071948,0.662599774241608,37818.071211659,0.425871130214773,0.425388957787642,,"[-0.5563863080719478, 0.6625997742416083, -37818.071211658986, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 26, \""n_init\"": 10}""]","[17.0, -0.5563863080719478, 0.6625997742416083, -37818.071211658986, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 26, \""n_init\"": 10}""]",False,False,9,10,16,A5,False,
bellevue_ne8th,kmeans,26,20264728,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",6321,27,18,0,0,0.125771238728049,0.0711690000025555,9,0.580203051216762,0.621262650130659,41996.1427965147,0.426220557397717,0.428113349265295,,"[-0.5802030512167616, 0.6212626501306586, -41996.142796514716, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 27, \""n_init\"": 10}""]","[18.0, -0.5802030512167616, 0.6212626501306586, -41996.142796514716, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 27, \""n_init\"": 10}""]",False,False,9,10,17,A5,False,
bellevue_ne8th,kmeans,27,20264729,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",6321,28,19,0,0,0.125771238728049,0.0757388999918475,9,0.584825847591999,0.631646651997428,43758.5091824437,0.424808058186458,0.42795194786612,,"[-0.5848258475919994, 0.6316466519974278, -43758.50918244371, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 28, \""n_init\"": 10}""]","[19.0, -0.5848258475919994, 0.6316466519974278, -43758.50918244371, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 28, \""n_init\"": 10}""]",False,False,9,10,18,A5,False,
bellevue_ne8th,kmeans,28,20264730,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",6321,29,20,0,0,0.125771238728049,0.0765346999978646,9,0.57889536472092,0.636846931205638,38884.0662655752,0.423104654286821,0.427460711829448,,"[-0.5788953647209202, 0.6368469312056384, -38884.06626557515, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 29, \""n_init\"": 10}""]","[20.0, -0.5788953647209202, 0.6368469312056384, -38884.06626557515, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 29, \""n_init\"": 10}""]",False,False,9,10,19,A5,False,
bellevue_ne8th,kmeans,29,20264731,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",6321,30,21,0,0,0.125771238728049,0.074419799959287,9,0.571587748467553,0.666473749845311,41649.5627095477,0.421005736455346,0.42600920936012,,"[-0.5715877484675531, 0.6664737498453112, -41649.562709547674, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 30, \""n_init\"": 10}""]","[21.0, -0.5715877484675531, 0.6664737498453112, -41649.562709547674, 0.12577123872804935, ""{\""max_iter\"": 300, \""n_clusters\"": 30, \""n_init\"": 10}""]",False,False,9,10,20,A5,False,
bellevue_ne8th,hdbscan,1,20264703,"{""min_cluster_size"": 80, ""min_samples"": 10}",6321,14,5,715,11.3115013447239,0.243667499108098,0.0723613000009208,9,0.749937548899413,0.360734851674493,37624.7291751705,0.46891864297048,0.636219049985135,,"[-0.7499375488994126, 0.3607348516744934, -37624.72917517053, 0.24366749910809846, ""{\""min_cluster_size\"": 80, \""min_samples\"": 10}""]","[5.0, 11.311501344723936, -0.7499375488994126, 0.3607348516744934, -37624.72917517053, 0.24366749910809846, ""{\""min_cluster_size\"": 80, \""min_samples\"": 10}""]",False,False,9,10,4,A5,False,
bellevue_ne8th,hdbscan,2,20264704,"{""min_cluster_size"": 80, ""min_samples"": 20}",6321,14,5,784,12.4031007751938,0.246703991331046,0.0753612000262364,9,0.76914774742958,0.336643980433053,39957.4186771777,0.468054572027945,0.636017246256792,,"[-0.7691477474295804, 0.33664398043305305, -39957.41867717768, 0.2467039913310457, ""{\""min_cluster_size\"": 80, \""min_samples\"": 20}""]","[5.0, 12.4031007751938, -0.7691477474295804, 0.33664398043305305, -39957.41867717768, 0.2467039913310457, ""{\""min_cluster_size\"": 80, \""min_samples\"": 20}""]",True,False,9,10,4,A5,False,
bellevue_ne8th,hdbscan,3,20264705,"{""min_cluster_size"": 160, ""min_samples"": 10}",6321,9,0,328,5.1890523651321,0.227932588019356,0.0716065000742673,9,0.761995741844503,0.380962710316216,44738.9206198358,0.941135049290384,0.927341675020742,,"[-0.7619957418445035, 0.380962710316216, -44738.920619835764, 0.22793258801935593, ""{\""min_cluster_size\"": 160, \""min_samples\"": 10}""]","[0.0, 5.189052365132099, -0.7619957418445035, 0.380962710316216, -44738.920619835764, 0.22793258801935593, ""{\""min_cluster_size\"": 160, \""min_samples\"": 10}""]",False,True,9,10,0,A5,True,"[0, 5.189052365132099, -0.7619957418445035, 0.380962710316216, -44738.92061983576, 0.2279325880193559, ""{\""min_cluster_size\"": 160, \""min_samples\"": 10}""]"
bellevue_ne8th,hdbscan,4,20264706,"{""min_cluster_size"": 160, ""min_samples"": 20}",6321,9,0,375,5.93260560037969,0.229734275142953,0.075916500063613,9,0.762242008312545,0.375573660891314,43891.5585243094,0.939621933193987,0.925970404687402,,"[-0.7622420083125453, 0.37557366089131405, -43891.55852430942, 0.22973427514295325, ""{\""min_cluster_size\"": 160, \""min_samples\"": 20}""]","[0.0, 5.932605600379687, -0.7622420083125453, 0.37557366089131405, -43891.55852430942, 0.22973427514295325, ""{\""min_cluster_size\"": 160, \""min_samples\"": 20}""]",False,False,9,10,0,A5,False,
bellevue_ne8th,hdbscan,5,20264707,"{""min_cluster_size"": 320, ""min_samples"": 10}",6321,6,3,865,13.6845435848758,0.257148093841642,0.0730966000119224,9,0.720373976812492,0.511043377873303,18908.5102062483,0.503524520776705,0.732447572600034,,"[-0.720373976812492, 0.511043377873303, -18908.510206248327, 0.2571480938416422, ""{\""min_cluster_size\"": 320, \""min_samples\"": 10}""]","[3.0, 13.684543584875811, -0.720373976812492, 0.511043377873303, -18908.510206248327, 0.2571480938416422, ""{\""min_cluster_size\"": 320, \""min_samples\"": 10}""]",False,False,9,10,3,A5,False,
bellevue_ne8th,hdbscan,6,20264708,"{""min_cluster_size"": 320, ""min_samples"": 20}",6321,6,3,908,14.3648156937193,0.259190836874192,0.0789772000862285,9,0.729682464375155,0.49930082760748,19661.5359289193,0.502684285886993,0.731866496963419,,"[-0.7296824643751548, 0.4993008276074799, -19661.535928919282, 0.25919083687419175, ""{\""min_cluster_size\"": 320, \""min_samples\"": 20}""]","[3.0, 14.364815693719349, -0.7296824643751548, 0.4993008276074799, -19661.535928919282, 0.25919083687419175, ""{\""min_cluster_size\"": 320, \""min_samples\"": 20}""]",False,False,9,10,3,A5,False,
bellevue_ne8th,optics,1,20264703,"{""max_eps"": 0.008851381172013503, ""min_samples"": 40, ""xi"": 0.05}",6321,14,5,2980,47.1444391710172,0.215803651601317,1.07878480001818,9,0.804857925745567,0.281285889492466,545279.699190589,0.405063616601961,0.574642469307699,,"[-0.8048579257455674, 0.2812858894924657, -545279.699190589, 0.21580365160131698, ""{\""max_eps\"": 0.008851381172013503, \""min_samples\"": 40, \""xi\"": 0.05}""]","[5.0, 47.14443917101725, -0.8048579257455674, 0.2812858894924657, -545279.699190589, 0.21580365160131698, ""{\""max_eps\"": 0.008851381172013503, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,9,10,4,A5,False,
bellevue_ne8th,optics,2,20264704,"{""max_eps"": 0.014726152743291102, ""min_samples"": 40, ""xi"": 0.05}",6321,18,9,1934,30.5964246163582,0.176430362434465,1.5505686000688,9,0.740932409259436,0.362544028757929,199216.949493423,0.399906796871561,0.381602858756313,,"[-0.7409324092594362, 0.36254402875792874, -199216.94949342287, 0.17643036243446547, ""{\""max_eps\"": 0.014726152743291102, \""min_samples\"": 40, \""xi\"": 0.05}""]","[9.0, 30.59642461635817, -0.7409324092594362, 0.36254402875792874, -199216.94949342287, 0.17643036243446547, ""{\""max_eps\"": 0.014726152743291102, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,9,10,8,A5,False,
bellevue_ne8th,optics,3,20264705,"{""max_eps"": 0.024361676659123005, ""min_samples"": 40, ""xi"": 0.05}",6321,13,4,3463,54.7856351843063,0.266270118964311,2.01390880008694,9,0.778177048580343,0.311621651956939,136367.193643112,0.400831319333827,0.606729846281459,,"[-0.7781770485803425, 0.31162165195693886, -136367.1936431124, 0.2662701189643107, ""{\""max_eps\"": 0.024361676659123005, \""min_samples\"": 40, \""xi\"": 0.05}""]","[4.0, 54.78563518430628, -0.7781770485803425, 0.31162165195693886, -136367.1936431124, 0.2662701189643107, ""{\""max_eps\"": 0.024361676659123005, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,9,10,3,A5,False,
bellevue_ne8th,optics,4,20264706,"{""max_eps"": 0.044077065525483884, ""min_samples"": 40, ""xi"": 0.05}",6321,14,5,3411,53.9629805410536,0.265292096219931,2.32326840003952,9,0.776566341188799,0.317997026482004,126136.623296095,0.383976165680904,0.552468073895357,,"[-0.7765663411887989, 0.3179970264820043, -126136.62329609465, 0.2652920962199313, ""{\""max_eps\"": 0.044077065525483884, \""min_samples\"": 40, \""xi\"": 0.05}""]","[5.0, 53.96298054105363, -0.7765663411887989, 0.3179970264820043, -126136.62329609465, 0.2652920962199313, ""{\""max_eps\"": 0.044077065525483884, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,9,10,4,A5,False,
bellevue_ne8th,optics,5,20264707,"{""max_eps"": 0.008851381172013503, ""min_samples"": 40, ""xi"": 0.07}",6321,13,4,2954,46.7331118493909,0.214137214137214,1.12458280008286,9,0.817364138773621,0.233296625531775,564947.708212182,0.426530009014078,0.634849533979757,,"[-0.8173641387736207, 0.23329662553177494, -564947.7082121816, 0.21413721413721415, ""{\""max_eps\"": 0.008851381172013503, \""min_samples\"": 40, \""xi\"": 0.07}""]","[4.0, 46.733111849390916, -0.8173641387736207, 0.23329662553177494, -564947.7082121816, 0.21413721413721415, ""{\""max_eps\"": 0.008851381172013503, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,9,10,3,A5,False,
bellevue_ne8th,optics,6,20264708,"{""max_eps"": 0.014726152743291102, ""min_samples"": 40, ""xi"": 0.07}",6321,16,7,1951,30.8653694035754,0.177116704805492,1.56390680000186,9,0.774443370743508,0.309904205298107,221240.838870283,0.416200489443155,0.496732330747945,,"[-0.7744433707435082, 0.3099042052981069, -221240.8388702834, 0.177116704805492, ""{\""max_eps\"": 0.014726152743291102, \""min_samples\"": 40, \""xi\"": 0.07}""]","[7.0, 30.865369403575382, -0.7744433707435082, 0.3099042052981069, -221240.8388702834, 0.177116704805492, ""{\""max_eps\"": 0.014726152743291102, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,9,10,6,A5,False,
bellevue_ne8th,optics,7,20264709,"{""max_eps"": 0.024361676659123005, ""min_samples"": 40, ""xi"": 0.07}",6321,11,2,2506,39.6456256921373,0.291218872870249,1.96970359992702,9,0.835621306521381,0.237935609969387,53577.5262932215,0.507091082849113,0.753036461265679,,"[-0.8356213065213814, 0.23793560996938662, -53577.52629322155, 0.291218872870249, ""{\""max_eps\"": 0.024361676659123005, \""min_samples\"": 40, \""xi\"": 0.07}""]","[2.0, 39.64562569213732, -0.8356213065213814, 0.23793560996938662, -53577.52629322155, 0.291218872870249, ""{\""max_eps\"": 0.024361676659123005, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,9,10,1,A5,False,
bellevue_ne8th,optics,8,20264710,"{""max_eps"": 0.044077065525483884, ""min_samples"": 40, ""xi"": 0.07}",6321,10,1,4158,65.78073089701,0.356911696717522,2.29099490004592,9,0.914990499699553,0.181178931698453,132198.127372914,0.545827482609635,0.75760251614451,,"[-0.9149904996995527, 0.18117893169845273, -132198.12737291353, 0.356911696717522, ""{\""max_eps\"": 0.044077065525483884, \""min_samples\"": 40, \""xi\"": 0.07}""]","[1.0, 65.78073089700996, -0.9149904996995527, 0.18117893169845273, -132198.12737291353, 0.356911696717522, ""{\""max_eps\"": 0.044077065525483884, \""min_samples\"": 40, \""xi\"": 0.07}""]",True,False,9,10,0,A5,False,
bellevue_ne8th,optics,9,20264711,"{""max_eps"": 0.008851381172013503, ""min_samples"": 80, ""xi"": 0.05}",6321,10,1,3715,58.7723461477614,0.267075978511128,0.735684899962507,9,0.84265488273009,0.206819905516718,1162194.69431956,0.564311656583923,0.775187303622421,,"[-0.8426548827300901, 0.20681990551671844, -1162194.6943195648, 0.2670759785111282, ""{\""max_eps\"": 0.008851381172013503, \""min_samples\"": 80, \""xi\"": 0.05}""]","[1.0, 58.77234614776143, -0.8426548827300901, 0.20681990551671844, -1162194.6943195648, 0.2670759785111282, ""{\""max_eps\"": 0.008851381172013503, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,9,10,0,A5,True,"[0, 58.77234614776143, -0.8426548827300901, 0.2068199055167184, -1162194.6943195648, 0.2670759785111282, ""{\""max_eps\"": 0.008851381172013503, \""min_samples\"": 80, \""xi\"": 0.05}""]"
bellevue_ne8th,optics,10,20264712,"{""max_eps"": 0.014726152743291102, ""min_samples"": 80, ""xi"": 0.05}",6321,11,2,2515,39.7880082265464,0.201261166579086,1.32687630003784,9,0.799989472761511,0.268594205471718,371106.517117606,0.513044380611029,0.758013642917206,,"[-0.799989472761511, 0.26859420547171814, -371106.5171176057, 0.20126116657908566, ""{\""max_eps\"": 0.014726152743291102, \""min_samples\"": 80, \""xi\"": 0.05}""]","[2.0, 39.78800822654643, -0.799989472761511, 0.26859420547171814, -371106.5171176057, 0.20126116657908566, ""{\""max_eps\"": 0.014726152743291102, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,9,10,1,A5,False,
